	B_caccae	B_cellulosilyticus_WH2	B_ovatus	B_thetaiotaomicron	B_uniformis	B_vulgatus	C_aerofaciens	C_scindens	C_spiroforme	D_longicatena	P_distasonis	R_obeum
B_caccae	0.0	0.3867244785889099	0.9404648718584788	0.08281602410750588	0.01965329387431092	0.2673740244354467	0.35730354816319665	0.040427225764192526	0.37958161580954475	0.3042602174076005	0.40207155625195296	0.9605480128662552
B_cellulosilyticus_WH2	1.4306505868107404	0.0	0.5944034503695933	0.6629875413225589	1.6390238241142625	1.6165300747810156	0.8523275310331677	1.2562062601103883	0.9410977039618954	0.8525343395853054	0.07437153281115225	0.661106196867122
B_ovatus	2.3286088683349857	0.5751450023405125	0.0	1.3080316060375474	2.702214957752957	3.0749383311705984	1.6048357101596915	2.0405256218332686	1.7794990210552213	1.2850026802893983	0.584082661208918	0.06190933824395853
B_thetaiotaomicron	0.01328934108525221	0.3187595652878254	0.8166940443100267	0.0	0.0174459831818353	0.23689901397970145	0.29253355739170667	0.016851914092199067	0.32287232062674187	0.27486973697088146	0.3362438781517164	0.8402459715991162
B_uniformis	0.03411561283008281	0.3403738860620493	0.9046450879509553	0.11059971744240425	0.0	0.24819982753223377	0.34929023335970083	0.06328259494188113	0.3690287072739311	0.3239697399797579	0.3752276434243243	0.9257240993615099
B_vulgatus	0.2535920362336012	0.09101882959616897	0.7354900976277874	0.17414516561506083	0.22732649507863284	0.0	0.2131427972013044	0.23510807154132504	0.21697382966923315	0.3356935184134261	0.12390950630176352	0.7635740992775846
C_aerofaciens	0.3640392018670503	0.16515744428440152	0.7901050528552743	0.2685471576896057	0.3501184866540004	0.37624625398724143	0.0	0.3594245734758722	0.2828318075001181	0.5474786332369063	0.207892054288594	0.7247285483805742
C_scindens	0.013543705943081614	0.38227036094191463	0.921416327765011	0.052994519297132704	0.018973992364085892	0.26782519026937995	0.3539858351806793	0.0	0.3693985362960751	0.2999838877212899	0.3965773876854674	0.9498610530341982
C_spiroforme	0.3907186338094404	0.06981193617042473	0.6693306998863626	0.2846434991097101	0.3784695344215522	0.343129491263844	0.20033917719769379	0.37791360404214647	0.0	0.43772413306328384	0.09811249887944536	0.7109882663427669
D_longicatena	1.0014129329373045	0.2998020136093553	0.6733991539104541	0.42927508756688504	1.0842677106611718	1.2214135910304968	0.8104414713254473	0.7832791599283339	0.8468506119766003	0.0	0.3178461697325684	0.7293517682423525
P_distasonis	1.3486651066958648	0.037099603988048506	0.5530749022288606	0.6305252297304209	1.5710093746765061	1.5427014367189602	0.8539822692026494	1.1892194447803954	0.9127083937644165	0.792042679036469	0.0	0.6070948439142436
R_obeum	2.109854108075943	0.6317050035822421	0.055307054621569235	1.2123362784833396	2.4766790717399645	2.850680698999771	1.5110986606748473	1.876296851611184	1.7545905272913427	1.3166109694852586	0.6232570549875286	0.0
